year,ncessch,school_name,state_name,lea_name,zip_location,urban_centric_locale,school_level,school_type,charter,enrollment,read_test_num_valid,read_test_pct_prof_low,read_test_pct_prof_high,read_test_pct_prof_midpt,math_test_num_valid,math_test_pct_prof_low,math_test_pct_prof_high,math_test_pct_prof_midpt,students_susp_in_sch,students_susp_out_sch_single,students_susp_out_sch_multiple,expulsions_no_ed_serv,expulsions_with_ed_serv,expulsions_zero_tolerance,students_corporal_punish,students_arrested,students_referred_law_enforce,transfers_alt_sch_disc,days_suspended,suspensions_instances_preschool,suspensions_instances,corpinstances_preschool,corpinstances,salaries_teachers,cohort_num,grad_rate_high,grad_rate_low,grad_rate_midpt,allegations_harass_sex,allegations_harass_race,allegations_harass_disability,allegations_harass_orientation,allegations_harass_religion,students_disc_harass_dis,students_disc_harass_race,students_disc_harass_sex,students_report_harass_dis,students_report_harass_race,students_report_harass_sex,enrl_biology,enrl_chemistry,enrl_advanced_math,enrl_calculus,enrl_algebra2,enrl_physics,enrl_geometry,instances_mech_restraint,instances_phys_restraint,instances_seclusion,students_mech_restraint,students_phys_restraint,students_seclusion,students_SAT_ACT
2015,360009706274,BROOKLYN SCHOOL FOR MATH AND RESEARCH (THE),New York,NEW YORK CITY GEOGRAPHIC DISTRICT #32,11237,"City, large",High,Regular school,No,271,49,90,100,95,50,90,100,95,4,4,0,0,0,0,Missing/not reported,Missing/not reported,2,0,,,,,,,34,79,70,74,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,73
2015,360009801915,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #24,11101,"City, large",High,Vocational school,No,2147,453,97,97,97,456,97,97,97,17,4,0,0,0,0,Missing/not reported,Missing/not reported,0,0,,,,,,,515,91,91,91,4,1,0,1,0,0,0,0,0,2,6,,,,,,,,,0,0,,0,0,338
2015,360009801959,GROVER CLEVELAND HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #24,11385,"City, large",High,Regular school,No,1722,317,86,86,86,334,81,81,81,83,43,8,0,4,0,Missing/not reported,Missing/not reported,6,0,,,,,,,444,63,63,63,4,0,0,0,0,0,0,4,0,0,6,,,,,,,,,0,0,,0,0,282
2015,360009802038,NEWTOWN HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #24,11373,"City, large",High,Regular school,No,1941,318,90,90,90,323,92,92,92,22,12,2,0,2,0,Missing/not reported,Missing/not reported,6,0,,,,,,,453,60,60,60,4,0,0,0,0,0,0,4,0,0,6,,,,,,,,,0,0,,0,0,154
2015,360009802860,QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #24,11101,"City, large",High,Vocational school,No,1581,392,95,95,95,396,96,96,96,55,16,0,0,0,0,Missing/not reported,Missing/not reported,4,0,,,,,,,368,80,80,80,2,0,0,0,0,0,0,4,0,0,4,,,,,,,,,0,0,,0,0,232
2015,360009803154,HIGH SCHOOL FOR ARTS AND BUSINESS,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #24,11368,"City, large",High,Regular school,No,818,210,94,94,94,212,98,98,98,8,21,0,0,0,0,Missing/not reported,Missing/not reported,0,0,,,,,,,240,90,90,90,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,154
2015,360009804895,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #24,11101,"City, large",High,Regular school,No,512,164,95,100,97.5,17,60,79,69.5,0,0,0,0,0,0,Missing/not reported,Missing/not reported,0,0,,,,,,,113,69,65,67,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,57
2015,360009804896,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #24,11101,"City, large",High,Regular school,No,516,150,90,94,92,4,Suppressed data,Suppressed data,Suppressed data,8,4,0,0,0,0,Missing/not reported,Missing/not reported,2,0,,,,,,,99,84,80,82,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,54
2015,360009805828,ACADEMY OF FINANCE AND ENTERPRISE,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #24,11101,"City, large",High,Regular school,No,512,118,95,100,97.5,120,95,100,97.5,17,0,0,0,0,0,Missing/not reported,Missing/not reported,0,0,,,,,,,123,94,90,92,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,140
2015,360009805829,HIGH SCHOOL OF APPLIED COMMUNICATIONS,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #24,11101,"City, large",High,Regular school,No,410,102,90,94,92,105,90,94,92,10,8,2,0,0,0,Missing/not reported,Missing/not reported,0,0,,,,,,,101,84,80,82,2,0,0,0,0,0,0,2,0,0,2,,,,,,,,,0,0,,0,0,64
